row_id,source,source_job_id,url,company_name,title_clean,pred_normalized_title,pred_role_family,pred_location_type,pred_city,pred_country,location_clean,evidence_snippet,target_normalized_title,target_role_family,target_location_type,target_country,qa_status,qa_notes
1595,greenhouse,7256508,https://job-boards.greenhouse.io/capco/jobs/7256508,capco,Business Analyst - Valuation Controller (She/He/They),business_analyst,business_analysis,,,PL,Poland,"Working on improving controls and implementing valuation methodologies. | WHY WORTH JOINING US Possibility to work remotely Speaking English on daily basis, mainly in contact with foreign stakeholders and peers Multiple employee benefits packages (MyBenefit Cafeteria, private medical care, life-insurance) Access to 3.000+ Business Courses Platform (Udemy) Access to required IT equipment Ongoing learning opportunities",,,,,,
1596,greenhouse,7657886,https://job-boards.greenhouse.io/capco/jobs/7657886,capco,Business Analyst – Wealth & Asset Management,business_analyst,business_analysis,,UK - London,,UK - London,Business Analyst – Wealth &amp; Asset Management Location: London | Practice Area : Wealth &amp; Asset Management | Type: Permanent Enable wealth platform and operations transformation through structured analysis and technology-enabled change.,,,,,,
1597,greenhouse,7653242,https://job-boards.greenhouse.io/capco/jobs/7653242,capco,Business Process Consultant,consultant,consulting,hybrid,Belgium - Brussels,BE,Belgium - Brussels,"Join Capco – Build the Future of Financial Services &nbsp; At Capco , we believe in being more than just consultants – we are active participants who drive transformation in the global financial services industry . | We are looking for a Business Process Consultant to become part of our innovative team within Banking &amp; Financial Services .",,,,,,
1598,greenhouse,7621240,https://job-boards.greenhouse.io/capco/jobs/7621240,capco,Capco Associate Talent Program - Dallas Jan 2027,other,other,remote,US - Dallas,US,US - Dallas,"Capco Associate Talent Program – Dallas January 2027 About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. | For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to our clients.",,,,,,
1599,greenhouse,7141150,https://job-boards.greenhouse.io/capco/jobs/7141150,capco,Capco Associate Talent Program - Dallas June 2026,other,other,remote,US - Dallas,US,US - Dallas,"Capco Associate Talent Program – Dallas June 2026 About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. | For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to our clients.",,,,,,
1600,greenhouse,7621251,https://job-boards.greenhouse.io/capco/jobs/7621251,capco,Capco Associate Talent Program - Houston Jan 2027,other,other,remote,US - Houston,US,US - Houston,"Capco Associate Talent Program – Houston January 2027 About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. | For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to our clients.",,,,,,
1601,greenhouse,7141152,https://job-boards.greenhouse.io/capco/jobs/7141152,capco,Capco Associate Talent Program - Houston June 2026,other,other,remote,US - Houston,US,US - Houston,"Capco Associate Talent Program – Houston June 2026 About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. | For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to our clients.",,,,,,
1602,greenhouse,7191275,https://job-boards.greenhouse.io/capco/jobs/7191275,capco,Capco Summer Internship Program - Dallas Summer 2026,other,other,,US - Dallas,,US - Dallas,"Capco Dallas Summer Internship Program (SIP) Why is Capco for you? &nbsp; Are you self-motivated and solution-oriented? Can you excel in a fast-paced and dynamic environment? Are you excited about taking on new challenges, making impactful changes, and becoming exposed to new clients, business issues, technologies, and",,,,,,
1603,greenhouse,7191248,https://job-boards.greenhouse.io/capco/jobs/7191248,capco,Capco Summer Internship Program - Houston Summer 2026,other,other,,US - Houston,,US - Houston,"Capco Houston Summer Internship Program (SIP) Why is Capco for you? &nbsp; Are you self-motivated and solution-oriented? Can you excel in a fast-paced and dynamic environment? Are you excited about taking on new challenges, making impactful changes, and becoming exposed to new clients, business issues, technologies, an",,,,,,
1604,greenhouse,7026042,https://job-boards.greenhouse.io/capco/jobs/7026042,capco,Capital Markets Post Trade Securities - Business Analyst / Project Manager,business_analyst,business_analysis,hybrid,UK - London,,UK - London,"Post-Trade Securities Consultant – Business Analyst / Project Manager Location: London (Hybrid) | Practice Area : Capital Markets | Type: Permanent Be the driving force behind faster, smarter settlements The Role Capco is seeking experienced Business Analysts and Project Managers to join our Capital Markets team, focused on post-trade transformation. | What You’ll Do Lead analysis and solution design for T+1 settleme",,,,,,
1605,greenhouse,7447225,https://job-boards.greenhouse.io/capco/jobs/7447225,capco,Capital Markets Regulatory Change - Consultant/Senior Consultant,consultant,consulting,,US - Dallas,,US - Dallas,"&nbsp; About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technolog",,,,,,
1606,greenhouse,7656841,https://job-boards.greenhouse.io/capco/jobs/7656841,capco,Capital Resilience,other,other,,,IN,India,"Job Title:&nbsp; Capital Resilience &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1607,greenhouse,7577889,https://job-boards.greenhouse.io/capco/jobs/7577889,capco,Client Lead (Insurance/Banking),other,other,hybrid,Thailand - Bangkok,TH,Thailand - Bangkok,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. | With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-t",,,,,,
1608,greenhouse,6887291,https://job-boards.greenhouse.io/capco/jobs/6887291,capco,CLM Expert,other,other,,Switzerland - Geneva,CH,Switzerland - Geneva,"Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are happy to cater to any reasonable adjustments you may require. | About Capco Capco is a global technology and business consultancy, focused on the financial services sector.",,,,,,
1609,greenhouse,7431178,https://job-boards.greenhouse.io/capco/jobs/7431178,capco,Cloud Engineer (Azure) - COM INGLÊS - Remoto,software_engineer,software_engineering,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"Liderar ativamente a implementação e a incorporação das iniciativas da Data Foundation em apoio aos principais programas de negócios, assessorando sobre a tecnologia e utilizando as principais ferramentas padrão do mercado.",,,,,,
1610,greenhouse,7597858,https://job-boards.greenhouse.io/capco/jobs/7597858,capco,C# .Net Microservices Developer - Bangalore,software_engineer,software_engineering,hybrid,India - Bengaluru,IN,India - Bengaluru,"Job Title: .Net Fullstack Developer - Bangalore About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp;British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1611,greenhouse,7605878,https://job-boards.greenhouse.io/capco/jobs/7605878,capco,Collateral Project Manager,manager,operations,,,IN,India,"Job Title: Collateral Project Manager &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1612,greenhouse,7656230,https://job-boards.greenhouse.io/capco/jobs/7656230,capco,Commercial Director - Canada,other,other,,Canada - Toronto,CA,Canada - Toronto,"Commercial Director - Canada &nbsp; Lead high-impact commercial strategy and execution across Capco’s Canadian business. | The Role As the Commercial Director for Canada, you’ll hold a senior leadership position with accountability for shaping and closing complex commercial transactions that drive revenue growth and profitability.",,,,,,
1613,greenhouse,7581023,https://job-boards.greenhouse.io/capco/jobs/7581023,capco,Communication and Engagement Specialist,other,other,hybrid,UK - London,,UK - London,Communication and Engagement Consultant Location: London (Hybrid) | Practice Area : Product &amp; Experience | Type: Permanent Inspire change.,,,,,,
1614,greenhouse,7645326,https://job-boards.greenhouse.io/capco/jobs/7645326,capco,Communication/Trade Surveillance - Experienced Hires,other,other,hybrid,UK - Glasgow,,UK - Glasgow,"Location: Glasgow (Hybrid) | Practice Area: Capital Markets | Type: Permanent Strengthen market integrity through robust surveillance and regulatory excellence. | This hybrid role is based in Glasgow, combining on-site collaboration with flexible remote working.",,,,,,
1615,greenhouse,7606980,https://job-boards.greenhouse.io/capco/jobs/7606980,capco,Compliance Project Manager - Capital Markets,manager,operations,,US - New York,,US - New York,"&nbsp;Our clients include the largest investment banks, global universal banks and capital markets divisions from regional banks across the country and around the globe.",,,,,,
1616,greenhouse,7573533,https://job-boards.greenhouse.io/capco/jobs/7573533,capco,Consultant | AI Product Analyst,consultant,consulting,,China - Hong Kong,HK,China - Hong Kong,"PRINCIPAL CONSULTANT | AI SOLUTION LEAD Capco is a global technology and management consultancy dedicated to driving digital transformation in the financial services industry. As part of Wipro, we serve over 100 global organizations, delivering innovative, data-driven solutions across banking and payments, capital mark",,,,,,
1617,greenhouse,7536407,https://job-boards.greenhouse.io/capco/jobs/7536407,capco,Consultant - Capital Markets Credit Risk,consultant,consulting,,US - New York,,US - New York,"Our clients include the largest investment banks, global universal&nbsp;banks&nbsp;and capital&nbsp;markets&nbsp;divisions from regional banks across the country and around the globe.",,,,,,
1618,greenhouse,6366595,https://job-boards.greenhouse.io/capco/jobs/6366595,capco,Consultant - Change Management/Process Improvement,consultant,consulting,,Malaysia - Kuala Lumpur,MY,Malaysia - Kuala Lumpur,"About Capco Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services and energy industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology b",,,,,,
1619,greenhouse,7522164,https://job-boards.greenhouse.io/capco/jobs/7522164,capco,Consultant | Data Analyst,consultant,consulting,,China - Hong Kong,HK,China - Hong Kong,"As a Data Consultant, you will be involved in developing the HK Data Practice capabilities and the broader Global Data Practice to supporting topics such as Cloud, Artificial Intelligence and Machine Learning.",,,,,,
1620,greenhouse,7656981,https://job-boards.greenhouse.io/capco/jobs/7656981,capco,Consultant - Functional Analyst,consultant,consulting,onsite,Belgium - Brussels,BE,Belgium - Brussels,Work-Life Balance: We understand the importance of maintaining balance between your professional and personal life. | Strong communication and collaboration abilities to bridge the gap between business requirements and technical execution.,,,,,,
1621,greenhouse,6850646,https://job-boards.greenhouse.io/capco/jobs/6850646,capco,Consultant / Senior Consultant - Business Consulting,consultant,consulting,,,SG,Singapore,"About Capco Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining",,,,,,
1622,greenhouse,7278861,https://job-boards.greenhouse.io/capco/jobs/7278861,capco,Consultant / Senior Consultant / Principal Consultant - Data,consultant,consulting,,,SG,Singapore,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative ",,,,,,
1623,greenhouse,5348563,https://job-boards.greenhouse.io/capco/jobs/5348563,capco,Consultant Wealth and Asset Management,consultant,consulting,,Switzerland - Geneva,CH,Switzerland - Geneva,"&nbsp; ABOUT CAPCO Capco is a global technology and management consultancy dedicated to the financial services industry. | We combine innovative thinking with unrivalled industry knowledge, to offer our clients consulting expertise, complex technology and package integration, transformation delivery and managed services to move their organizations forward.",,,,,,
1624,greenhouse,7411438,https://job-boards.greenhouse.io/capco/jobs/7411438,capco,Consultant - Wealth & Asset Management,consultant,consulting,,US - New York,,US - New York,"About the Team: Capco is a global business and technology consultancy, focused on the financial services sector. We are passionate about helping our clients succeed in an ever-changing industry. Capco’s Wealth &amp; Asset Management practice welcomes industry change as an opportunity to transform the way wealth and ass",,,,,,
1625,greenhouse,7314538,https://job-boards.greenhouse.io/capco/jobs/7314538,capco,Copilot Architect - Pune,other,other,hybrid,India - Pune,IN,India - Pune,"Job Title: Copilot Architect - Pune About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp;British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1626,greenhouse,7525879,https://job-boards.greenhouse.io/capco/jobs/7525879,capco,Copilot Developer SC,software_engineer,software_engineering,hybrid,India - Pune,IN,India - Pune,"&nbsp; Job Title: &nbsp;Senior Developer-Copilot- Pune About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp;British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1627,greenhouse,7653536,https://job-boards.greenhouse.io/capco/jobs/7653536,capco,Cybersecurity consultant,consultant,consulting,hybrid,Belgium - Brussels,BE,Belgium - Brussels,"Join Us as a Cybersecurity Consultant – Transforming the Future of Financial Services &nbsp; &nbsp; What Makes Capco Unique? | At Capco, we believe people are at the heart of everything we do , and joining us means being part of a culture that celebrates diversity, innovation, and excellence.",,,,,,
1628,greenhouse,7570849,https://job-boards.greenhouse.io/capco/jobs/7570849,capco,Data & AI Strategy Consultant - Manager/Senior Manager,consultant,consulting,hybrid,UK - London,,UK - London,Data &amp; AI Strategy Consultant – Manager/Senior Manager Location: London (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent Craft bold strategies.,,,,,,
1629,greenhouse,7618524,https://job-boards.greenhouse.io/capco/jobs/7618524,capco,Data Analyst,data_analyst,data_analytics,,India - Pune,IN,India - Pune,"Job Title: Data Analyst &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1630,greenhouse,6380329,https://job-boards.greenhouse.io/capco/jobs/6380329,capco,Data Architect,data_analyst,data_analytics,hybrid,Malaysia - Kuala Lumpur,MY,Malaysia - Kuala Lumpur,"Responsibilities Lead agile consulting projects focused on modern data architecture, cloud transformation, and data management Define and implement scalable enterprise data strategies across programmes and business units Design and deliver data platforms using hybrid or cloud-native technologies on AWS, Azure, or GCP Drive integration of data governance, cataloguing, privacy, and metadata capabilities in line with en",,,,,,
1631,greenhouse,7613845,https://job-boards.greenhouse.io/capco/jobs/7613845,capco,Data Architect (Polish is Mandatory) (She/He/They),data_analyst,data_analytics,onsite,,PL,Poland,"CAPCO POLAND DATA ARCHITECT Location: Warsaw, Poland Pref. | We move quickly, think creatively, and always put our people first.",,,,,,
1632,greenhouse,7549000,https://job-boards.greenhouse.io/capco/jobs/7549000,capco,Data Engineer/Consultant (Databricks),consultant,consulting,,Switzerland - Zurich,CH,Switzerland - Zurich,"Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are happy to cater to any reasonable adjustments you may require. | About Capco Capco is a global technology and management consultancy dedicated to the financial services industry.",,,,,,
1633,greenhouse,7576688,https://job-boards.greenhouse.io/capco/jobs/7576688,capco,Data Engineer - Fabric Solution | Inglês,data_engineer,data_engineering,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"Estamos buscando um(a) Engenheiro(a) com perfil prático (hands-on) que projeta e entrega um padrão de “hub de dados” no Microsoft Fabric para conectar e integrar dados entre múltiplos workspaces (ex.: marketing → capacitação de vendas), realizar a curadoria desses dados em um Lakehouse e publicar modelos semânticos que suportem relatórios no Power BI — especialmente para dados semiestruturados e não estruturados. | R",,,,,,
1634,greenhouse,5576793,https://job-boards.greenhouse.io/capco/jobs/5576793,capco,Data Engineer for Banking,data_engineer,data_engineering,,Czech Republic - Prague,CZ,Czech Republic - Prague,Flexible Work Environment – we provide flexibility to work remotely from the home office within Czech Republic Attractive Benefits Package: ✅ Private health care &amp; fully paid sick leave &amp; sick days ✅ 25 vacation days (regardless of age) ✅ Monthly cafeteria allowance (€50/month) or contribution to the 3rd pillar ✅ Fully paid meal vouchers ✅ Smartphone with 1TB data + Laptop Well-being &amp; Community Engagemen,,,,,,
1635,greenhouse,6299632,https://job-boards.greenhouse.io/capco/jobs/6299632,capco,Data Engineer for Banking,data_engineer,data_engineering,,Czech Republic - Brno,CZ,Czech Republic - Brno,Flexible Work Environment – we provide flexibility to work remotely from the home office within Czech Republic Attractive Benefits Package: ✅ Private health care &amp; fully paid sick leave &amp; sick days ✅ 25 vacation days (regardless of age) ✅ Monthly cafeteria allowance (€50/month) or contribution to the 3rd pillar ✅ Fully paid meal vouchers ✅ Smartphone with 1TB data + Laptop Well-being &amp; Community Engagemen,,,,,,
1636,greenhouse,5576792,https://job-boards.greenhouse.io/capco/jobs/5576792,capco,Data Engineer for Banking,data_engineer,data_engineering,,Slovakia - Kosice,SK,Slovakia - Kosice,"Continuous Learning &amp; Development – Access to technical and soft skills training, professional certifications, and full access to the Udemy online learning platform. | Flexible Work Environment – we provide flexibility to work remotely from the home office Attractive Benefits Package: ✅ Private health care &amp; fully paid sick leave &amp; sick days ✅ 25 vacation days (regardless of age) ✅ Monthly cafeteria allow",,,,,,
1637,greenhouse,5576791,https://job-boards.greenhouse.io/capco/jobs/5576791,capco,Data Engineer for Banking,data_engineer,data_engineering,,Slovakia - Bratislava,SK,Slovakia - Bratislava,"Continuous Learning &amp; Development – Access to technical and soft skills training, professional certifications, and full access to the Udemy online learning platform. | Flexible Work Environment – Work from our modern Bratislava office (Nivy Tower) or remotely from home.",,,,,,
1638,greenhouse,7606224,https://job-boards.greenhouse.io/capco/jobs/7606224,capco,Data Engineer - GCP - LBG,data_engineer,data_engineering,,,IN,India,"Job Title: Sr Data Engineer (GCP) &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1639,greenhouse,7168449,https://job-boards.greenhouse.io/capco/jobs/7168449,capco,Data Engineering- GCP & Python,data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru; India - Pune,"Job Title: Data Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1640,greenhouse,7436197,https://job-boards.greenhouse.io/capco/jobs/7436197,capco,Data Engineer - Scala,data_engineer,data_engineering,,India - Bengaluru,IN,India - Bengaluru,"Job Title: Senior Data Engineer - Scala Job Description: The Senior Data Engineer will be responsible for designing, developing, and maintaining scalable data pipelines and building out new API integrations to support continuing increases in data volume and complexity. | They will collaborate with analytics and business teams to improve data models that feed business intelligence tools, increasing data accessibility ",,,,,,
1641,greenhouse,7310122,https://job-boards.greenhouse.io/capco/jobs/7310122,capco,Data Engineer - Snowflake,data_engineer,data_engineering,,Switzerland - Zurich,CH,Switzerland - Zurich,"Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are happy to cater to any reasonable adjustments you may require. | About Capco Capco is a global technology and business consultancy, focused on the financial services and energy sectors.",,,,,,
1642,greenhouse,7533330,https://job-boards.greenhouse.io/capco/jobs/7533330,capco,Data Experts (Data Analysts + Data Modelers),data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru; India - Hyderabad; India - Pune,"Job Title: Data Experts (Data Analysts &amp; Data modelers) &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1643,greenhouse,7559855,https://job-boards.greenhouse.io/capco/jobs/7559855,capco,Data Lead - Remoto,analytics_manager,data_analytics,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"Experiência com modelos de entrega Agile, SAFe, Waterfall ou híbridos.",,,,,,
1644,greenhouse,7526533,https://job-boards.greenhouse.io/capco/jobs/7526533,capco,Data Management Consultant,consultant,consulting,hybrid,UK - London,,UK - London,"Data Management Consultant (Senior Consultant/Principal Consultant) Location: London (Hybrid) | Practice Area : Data &amp; Analytics | Type : Permanent Help financial institutions design intelligent, trusted and future-ready data ecosystems.",,,,,,
1645,greenhouse,6247156,https://job-boards.greenhouse.io/capco/jobs/6247156,capco,Data Management Consultant (Banking/Financial Service),consultant,consulting,,Malaysia - Kuala Lumpur,MY,Malaysia - Kuala Lumpur,"Malaysia Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as divers",,,,,,
1646,greenhouse,7372389,https://job-boards.greenhouse.io/capco/jobs/7372389,capco,Data Modeler,data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru,"ROLE DESCRIPTION As a Finance Data Modeler, you'll work at the forefront of designing and development the finance data models in the Finance Data space which is crucial for the Finance Data program in building a self-service platform for the distribution of trusted data for Finance. | In this role, you'll collaborate with Senior stakeholders in across the bank, breaking down complex challenges and developing innovati",,,,,,
1647,greenhouse,7533349,https://job-boards.greenhouse.io/capco/jobs/7533349,capco,Data Modeler,data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru; India - Hyderabad; India - Pune,"Job Title: Data Analyst &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1648,greenhouse,7533347,https://job-boards.greenhouse.io/capco/jobs/7533347,capco,Data Modeler,data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru; India - Hyderabad; India - Pune,"Job Title: Data modeler &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1649,greenhouse,7546605,https://job-boards.greenhouse.io/capco/jobs/7546605,capco,Data Modeller,data_analyst,data_analytics,,India - Bengaluru,IN,India - Bengaluru,"Job Title: Senior Data Architect/Data Modeller About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1650,greenhouse,7529761,https://job-boards.greenhouse.io/capco/jobs/7529761,capco,Data Modelling Consultant - Riyadh,consultant,consulting,hybrid,Middle East - Riyadh,,Middle East - Riyadh,"Please note we are looking to speak to individuals already based in the Riyadh as a first priority. | Data Modelling Consultant Location: Riyadh (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent The Role As a Senior Data Modelling Consultant at Capco, you’ll help clients design, evolve, and optimise data models that underpin analytics, reporting, and digital transformation.",,,,,,
1651,greenhouse,7377178,https://job-boards.greenhouse.io/capco/jobs/7377178,capco,Data Privacy Specialist (She/ He/ They),data_analyst,data_analytics,hybrid,,PL,Poland,"Responsibilities may include but are not limited to: handle operational data privacy cases, responding to privacy-related queries from business stakeholders, defining requirements for capability enhancements and changes, conducting data quality scans, regular process reviews and documentation updates to ensure compliance and accuracy, conducting impact assessments, data incident management, reporting risk metrics and",,,,,,
1652,greenhouse,7558759,https://job-boards.greenhouse.io/capco/jobs/7558759,capco,Data Product Manager Principal Consultant,consultant,consulting,,US - New York,,US - New York,"The Capital Markets team delivers expert consulting skills and deep product and functional knowledge across all areas of the front office, operations, technology, risk, finance and compliance.&nbsp; Our clients include the largest investment banks, global universal banks and capital markets divisions from regional banks across the country and around the globe.&nbsp; Our delivery expertise spans across launching new l",,,,,,
1653,greenhouse,7362526,https://job-boards.greenhouse.io/capco/jobs/7362526,capco,Data Science Manager,analytics_manager,data_analytics,hybrid,UK - London,,UK - London,Data Science Manager Location: London (Hybrid) | Practice Area: Data &amp; Analytics | Type: Permanent Shape intelligent solutions.,,,,,,
1654,greenhouse,7570719,https://job-boards.greenhouse.io/capco/jobs/7570719,capco,Data Strategy & Advisory Leader - Insurance,data_analyst,data_analytics,hybrid,UK - London,,UK - London,Data Strategy &amp; Advisory Leader – Insurance (Managing Principal) Location: London (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent Advance insurance transformation.,,,,,,
1655,greenhouse,7185459,https://job-boards.greenhouse.io/capco/jobs/7185459,capco,Data Strategy & Advisory Leader (Managing Principal),data_analyst,data_analytics,,Germany - Frankfurt am Main,DE,Germany - Frankfurt am Main,"&nbsp; The Role We are seeking a visionary Data Strategy &amp; Advisory Leader at Managing Principal level to shape the future of data in financial services. | You will lead the design, delivery, and scaling of enterprise-wide data strategies for tier-one banks, insurers, and investment firms — helping them unlock the value of their data and meet the demands of an ever-evolving regulatory and digital landscape.",,,,,,
1656,greenhouse,7570687,https://job-boards.greenhouse.io/capco/jobs/7570687,capco,Data Strategy & Advisory Leader - Payments,data_analyst,data_analytics,hybrid,UK - London,,UK - London,Data Strategy &amp; Advisory Leader – Payments (Managing Principal) Location: London (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent Redefine payments with data.,,,,,,
1657,greenhouse,7618782,https://job-boards.greenhouse.io/capco/jobs/7618782,capco,DBT Snowflake Data Engineer,data_engineer,data_engineering,hybrid,India - Bengaluru,IN,India - Bengaluru; India - Pune,"Job Title: &nbsp;DBT Snowflake Data Engineer- Pune/ Bangalore About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1658,greenhouse,7578161,https://job-boards.greenhouse.io/capco/jobs/7578161,capco,Delivery Lead – Corporate Banking Implementation (She/He/They),other,other,hybrid,,PL,Poland,"Product Owner / Delivery Lead – Corporate Banking Implementation (She/He/They) Role objective Own end-to-end delivery of a Corporate Banking workstream (or product slice) across design → build → UAT → go-live → hypercare, ensuring benefits realization, stakeholder alignment, and regulatory-safe execution in a bank environment. | This role blends Product Ownership (vision/backlog/value) with Delivery Leadership (plan/",,,,,,
1659,greenhouse,7556550,https://job-boards.greenhouse.io/capco/jobs/7556550,capco,Delivery manager (She/He/They),manager,operations,,,PL,Poland,"The solution supports revenue growth initiatives, reduces time-to-market for new propositions, and enables scalable deployment across global markets through modular billing capabilities and API-based integration. | &nbsp; Key Responsibilities: &nbsp; &nbsp; Lead end-to-end change implementation and rollout of the strategic pricing and billing solution&nbsp; Drive project governance, including hosting steering committ",,,,,,
1660,greenhouse,7379906,https://job-boards.greenhouse.io/capco/jobs/7379906,capco,Desenvolvedor(a) Backend - Node.js,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"SOBRE A CAPCO&nbsp; &nbsp; A Capco é uma consultoria global de tecnologia e gestão especializada na transformação digital, oferecendo soluções inovadoras e orientadas por dados para um portfólio crescente de mais de 100 clientes globais, entre eles bancos, pagamentos, mercados de capitais, gestão de patrimônio e ativos, seguros e setor de energia. | Celebramos a individualidade e reconhecemos que a diversidade e a in",,,,,,
1661,greenhouse,7391344,https://job-boards.greenhouse.io/capco/jobs/7391344,capco,Desenvolvedor(a) Full Stack Senior | Inglês,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 33 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar",,,,,,
1662,greenhouse,7413174,https://job-boards.greenhouse.io/capco/jobs/7413174,capco,Desenvolvedor(a) LLM/Backend (GenAI & Graph Data)- COM INGLÊS - Remoto,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar",,,,,,
